text,category,source,cleaned_text
"Andaye’s stewardship report highlighted developmental achievements, earning praise for his inclusive leadership. His strategic mobilisation positions Bomadi APC for a strong 2027 victory, solidifying his role as a transformative figure in Delta politics.",Politics & Power,https://thesun.ng/bomadi-apc-backs-tinubu-oborevwori-for-2027-under-andayes-leadership/,andayes stewardship report highlighted developmental achievements earning praise inclusive leadership strategic mobilisation positions bomadi apc strong 2027 victory solidifying role transformative figure delta politics
"Labour Party presidential candidate in the 2023 election, Peter Obi, has provided clarification on his trip to the Vatican, saying it was not political.",Politics & Power,https://thesun.ng/my-vatican-trip-was-not-political-peter-obi/,labour party presidential candidate 2023 election peter obi provided clarification trip vatican saying political
Daily Sun reported thatObi met with former Ekiti Governor Kayode Fayemi and President Bola Tinubu at the installation mass of Pope Leo XIV on Sunday in Rome.,Politics & Power,https://thesun.ng/my-vatican-trip-was-not-political-peter-obi/,daily sun reported thatobi met former ekiti governor kayode fayemi president bola tinubu installation mass pope leo xiv sunday rome
"Speaking on his trip on Monday in a post on X, Obi said it was deeply reflective and should not be seen through a political lens.",Politics & Power,https://thesun.ng/my-vatican-trip-was-not-political-peter-obi/,speaking trip monday post x obi said deeply reflective seen political lens
"“I have just returned from the Vatican, and it was a deeply solemn and reflective visit. My participation in the inauguration ceremony was in line with my previous witnessing of inaugurations, swearing-ins, and official ceremonies across the world — this was no exception.",Politics & Power,https://thesun.ng/my-vatican-trip-was-not-political-peter-obi/,returned vatican deeply solemn reflective visit participation inauguration ceremony line previous witnessing inaugurations swearingins official ceremonies across world exception
“Such occasions carry profound moral and spiritual significance. This was never a political event and should remain untouched by politics. Some moments are best reserved for quiet contemplation.,Politics & Power,https://thesun.ng/my-vatican-trip-was-not-political-peter-obi/,occasions carry profound moral spiritual significance never political event remain untouched politics moments best reserved quiet contemplation
"“What should truly command our attention, however, is the content and moral force contained in the Pope’s homily,” Obi penned.",Politics & Power,https://thesun.ng/my-vatican-trip-was-not-political-peter-obi/,truly command attention however content moral force contained popes homily obi penned
"Endorsements from traditional rulers, political leaders, and community groups highlight his leadership and vision.",Politics & Power,https://thesun.ng/nasarawa-2027-ex-igp-adamus-governorship-bid-gains-endorsements/,endorsements traditional rulers political leaders community groups highlight leadership vision
"Alhaji Dahiru Abdullahi Othman, the Dangaladiman Lafia, praised Adamu as “the most qualified and level-headed candidate to succeed Governor Abdullahi Sule.” The Raba Gardama Group, led by Alhaji Mai Koli, and Hon. Musa Ali (Dan Sarari Keffi) also backed Adamu, citing his transformative potential. The Allied Group of Nasarawa Professionals (AGNP) pledged to mobilise one million votes, with State Director Husseini Gana urging the APC to select Adamu.",Politics & Power,https://thesun.ng/nasarawa-2027-ex-igp-adamus-governorship-bid-gains-endorsements/,alhaji dahiru abdullahi othman dangaladiman lafia praised adamu qualified levelheaded candidate succeed governor abdullahi sule raba gardama group led alhaji mai koli hon musa ali dan sarari keffi also backed adamu citing transformative potential allied group nasarawa professionals agnp pledged mobilise one million votes state director husseini gana urging apc select adamu
"Adamu’s grassroots appeal was evident when he hosted the Nasarawa Tricycle Riders’ Association, whose Chairman, Comrade Abdullahi Gana Galadima, promised support. “I am answering the call of my people who believe I can serve and move Nasarawa forward,” Adamu said, promising an inclusive administration.",Politics & Power,https://thesun.ng/nasarawa-2027-ex-igp-adamus-governorship-bid-gains-endorsements/,adamus grassroots appeal evident hosted nasarawa tricycle riders association whose chairman comrade abdullahi gana galadima promised support answering call people believe serve move nasarawa forward adamu said promising inclusive administration
"Supporters like Hassan Ogiri Doma donated a campaign vehicle, while Engr. Jafar Usman unveiled a billboard in Lafia. “This is my modest way of contributing to a greater cause,” Usman said.",Politics & Power,https://thesun.ng/nasarawa-2027-ex-igp-adamus-governorship-bid-gains-endorsements/,supporters like hassan ogiri doma donated campaign vehicle engr jafar usman unveiled billboard lafia modest way contributing greater cause usman said
"Adamu’s visits to traditional rulers, including the Emir of Awe and Sangarin Shabu on May 19, 2025, underscore his commitment to unity and cultural collaboration.",Politics & Power,https://thesun.ng/nasarawa-2027-ex-igp-adamus-governorship-bid-gains-endorsements/,adamus visits traditional rulers including emir awe sangarin shabu may 19 2025 underscore commitment unity cultural collaboration
